t,S,x,y,z
239.5,0.166666666667,1.66666666667,6.30186994176e-32,2.44267437332e-64
239.6,0.166666666667,1.66666666667,6.12327084473e-32,2.30042409189e-64
239.7,0.166666666667,1.66666666667,5.94973336239e-32,2.16645782194e-64
239.8,0.166666666667,1.66666666667,5.78111404528e-32,2.04029314021e-64
239.9,0.166666666667,1.66666666667,5.61727350939e-32,1.92147571757e-64
240,0.166666666667,1.66666666667,5.45807632097e-32,1.80957768295e-64
240.1,0.166666666667,1.66666666667,5.30339088451e-32,1.70419608257e-64
240.2,0.166666666667,1.66666666667,5.15308933402e-32,1.60495142884e-64
240.3,0.166666666667,1.66666666667,5.00704742734e-32,1.51148633381e-64
240.4,0.166666666667,1.66666666667,4.86514444337e-32,1.42346422218e-64
240.5,0.166666666667,1.66666666667,4.72726308235e-32,1.34056811927e-64
240.6,0.166666666667,1.66666666667,4.59328936888e-32,1.26249950959e-64
240.7,0.166666666667,1.66666666667,4.46311255767e-32,1.1889772618e-64
240.8,0.166666666667,1.66666666667,4.33662504204e-32,1.1197366164e-64
240.9,0.166666666667,1.66666666667,4.21372226495e-32,1.05452823228e-64
241,0.166666666667,1.66666666667,4.09430263258e-32,9.93117288827e-65
241.1,0.166666666667,1.66666666667,3.97826743035e-32,9.35282640307e-65
241.2,0.166666666667,1.66666666667,3.86552074129e-32,8.80816019519e-65
241.3,0.166666666667,1.66666666667,3.7559693668e-32,8.29521287796e-65
241.4,0.166666666667,1.66666666667,3.64952274959e-32,7.812137287e-65
241.5,0.166666666667,1.66666666667,3.54609289882e-32,7.35719382839e-65
241.6,0.166666666667,1.66666666667,3.44559431736e-32,6.92874421429e-65
241.7,0.166666666667,1.66666666667,3.34794393112e-32,6.5252455633e-65
241.8,0.166666666667,1.66666666667,3.25306102041e-32,6.14524484445e-65
241.9,0.166666666667,1.66666666667,3.16086715316e-32,5.7873736447e-65
242,0.166666666667,1.66666666667,3.07128612013e-32,5.45034324118e-65
242.1,0.166666666667,1.66666666667,2.9842438719e-32,5.13293996041e-65
242.2,0.166666666667,1.66666666667,2.89966845765e-32,4.83402080773e-65
242.3,0.166666666667,1.66666666667,2.81748996571e-32,4.55250935133e-65
242.4,0.166666666667,1.66666666667,2.73764046573e-32,4.2873918459e-65
242.5,0.166666666667,1.66666666667,2.66005395257e-32,4.03771358205e-65
242.6,0.166666666667,1.66666666667,2.58466629171e-32,3.80257544835e-65
242.7,0.166666666667,1.66666666667,2.51141516623e-32,3.58113069353e-65
242.8,0.166666666667,1.66666666667,2.44024002534e-32,3.3725818773e-65
242.9,0.166666666667,1.66666666667,2.37108203429e-32,3.17617799865e-65
243,0.166666666667,1.66666666667,2.30388402573e-32,2.99121179148e-65
243.1,0.166666666667,1.66666666667,2.23859045247e-32,2.81701717766e-65
243.2,0.166666666667,1.66666666667,2.1751473416e-32,2.65296686842e-65
243.3,0.166666666667,1.66666666667,2.11350224979e-32,2.49847010545e-65
243.4,0.166666666667,1.66666666667,2.05360422002e-32,2.35297053354e-65
243.5,0.166666666667,1.66666666667,1.99540373941e-32,2.21594419706e-65
243.6,0.166666666667,1.66666666667,1.93885269831e-32,2.08689765319e-65
243.7,0.166666666667,1.66666666667,1.88390435053e-32,1.965366195e-65
243.8,0.166666666667,1.66666666667,1.83051327471e-32,1.85091217796e-65
243.9,0.166666666667,1.66666666667,1.77863533673e-32,1.74312344398e-65
244,0.166666666667,1.66666666667,1.7282276533e-32,1.6416118372e-65
244.1,0.166666666667,1.66666666667,1.67924855643e-32,1.54601180619e-65
244.2,0.166666666667,1.66666666667,1.63165755905e-32,1.45597908757e-65
244.3,0.166666666667,1.66666666667,1.58541532152e-32,1.37118946632e-65
244.4,0.166666666667,1.66666666667,1.54048361911e-32,1.2913376082e-65
244.5,0.166666666667,1.66666666667,1.4968253104e-32,1.21613596029e-65
244.6,0.166666666667,1.66666666667,1.45440430659e-32,1.14531371542e-65
244.7,0.166666666667,1.66666666667,1.41318554164e-32,1.07861583701e-65
244.8,0.166666666667,1.66666666667,1.37313494332e-32,1.01580214066e-65
244.9,0.166666666667,1.66666666667,1.33421940504e-32,9.5664642921e-66
245,0.166666666667,1.66666666667,1.29640675844e-32,9.00935678211e-66
245.1,0.166666666667,1.66666666667,1.25966574687e-32,8.4846926878e-66
245.2,0.166666666667,1.66666666667,1.22396599949e-32,7.99058265174e-66
245.3,0.166666666667,1.66666666667,1.18927800619e-32,7.52524734408e-66
245.4,0.166666666667,1.66666666667,1.15557309321e-32,7.08701105511e-66
245.5,0.166666666667,1.66666666667,1.1228233994e-32,6.67429566083e-66
245.6,0.166666666667,1.66666666667,1.09100185324e-32,6.28561494003e-66
245.7,0.166666666667,1.66666666667,1.06008215041e-32,5.91956922229e-66
245.8,0.166666666667,1.66666666667,1.0300387321e-32,5.57484034765e-66
245.9,0.166666666667,1.66666666667,1.00084676381e-32,5.25018691982e-66
246,0.166666666667,1.66666666667,9.72482114917e-33,4.94443983577e-66
