t,S,x,y,z
739.799999999,0.373953723122,0.547848989013,0.00184548267891,1.04373409083e-05
739.899999999,0.373963153553,0.547828552231,0.00186263126954,1.00850448845e-05
739.999999999,0.37397267444,0.547807922206,0.00187993924536,9.7458992634e-06
740.099999999,0.373982286444,0.547787097514,0.0018974078457,9.41938606727e-06
740.199999999,0.373991990234,0.547766076708,0.00191503832203,9.10500853613e-06
740.299999999,0.37400178649,0.547744858328,0.00193283193788,8.80229023426e-06
740.399999999,0.374011675898,0.547723440895,0.00195078996883,8.51077419503e-06
740.499999999,0.374021659154,0.547701822914,0.00196891370237,8.23002210243e-06
740.599999999,0.374031736962,0.547680002873,0.00198720443793,7.95961350782e-06
740.699999999,0.374041910035,0.547657979243,0.00200566348677,7.69914508017e-06
740.799999999,0.374052179095,0.54763575048,0.00202429217196,7.44822988855e-06
740.899999999,0.374062544871,0.547613315024,0.00204309182831,7.20649671531e-06
740.999999999,0.374073008101,0.547590671296,0.00206206380233,6.97358939867e-06
741.099999999,0.374083569531,0.547567817704,0.00208120945217,6.74916620344e-06
741.199999999,0.374094229917,0.547544752639,0.00210053014763,6.53289921868e-06
741.299999999,0.374104990019,0.547521474475,0.00212002727005,6.32447378102e-06
741.399999999,0.374115850609,0.547497981573,0.0021397022123,6.1235879227e-06
741.499999999,0.374126812465,0.547474272277,0.00215955637874,5.92995184308e-06
741.599999999,0.374137876375,0.547450344914,0.00217959118518,5.74328740272e-06
741.699999999,0.374149043131,0.547426197798,0.00219980805886,5.56332763901e-06
741.799999999,0.374160313538,0.547401829226,0.00222020843836,5.38981630237e-06
741.899999999,0.374171688405,0.54737723748,0.00224079377364,5.22250741227e-06
741.999999999,0.374183168551,0.547352420829,0.00226156552594,5.06116483206e-06
742.099999999,0.3741947548,0.547327377523,0.00228252516777,4.90556186182e-06
742.199999999,0.374206447987,0.547302105799,0.0023036741829,4.75548084858e-06
742.299999999,0.374218248953,0.547276603881,0.00232501406629,4.610712813e-06
742.399999999,0.374230158547,0.547250869975,0.00234654632408,4.47105709187e-06
742.499999999,0.374242177625,0.547224902273,0.00236827247355,4.33632099578e-06
742.599999999,0.374254307052,0.547198698953,0.00239019404308,4.20631948121e-06
742.699999999,0.3742665477,0.547172258178,0.00241231257216,4.08087483654e-06
742.799999999,0.374278900447,0.547145578097,0.00243462961129,3.95981638127e-06
742.899999999,0.37429136618,0.547118656843,0.002457146722,3.84298017796e-06
742.999999999,0.374303945795,0.547091492535,0.00247986547682,3.73020875625e-06
743.099999999,0.374316640192,0.547064083278,0.00250278745921,3.62135084862e-06
743.199999999,0.37432945028,0.547036427163,0.00252591426355,3.51626113711e-06
743.299999999,0.374342376978,0.547008522266,0.00254924749514,3.41480001085e-06
743.399999999,0.374355421207,0.546980366648,0.00257278877011,3.31683333362e-06
743.499999999,0.374368583901,0.546951958358,0.00259653971541,3.2222322213e-06
743.599999999,0.374381865997,0.546923295428,0.00262050196881,3.13087282853e-06
743.699999999,0.374395268442,0.546894375879,0.0026446771788,3.0426361444e-06
743.799999999,0.37440879219,0.546865197715,0.00266906700463,2.95740779662e-06
743.899999999,0.3744224382,0.546835758928,0.0026936731162,2.87507786392e-06
